Time, Head Rotation, Left Pupil Size, Left Pupil Position X, Left Pupil Position Y, Right Pupil Size, Right Pupil Position X, Right Pupil Position Y, Direction X, Direction Y
4.612345,0.8355289,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.63096,0.9181105,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.642138,1.038437,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.652298,1.228024,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.663528,1.275027,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.674595,1.307497,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.685686,1.327414,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.696878,1.406015,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.708092,1.592122,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.719103,1.814783,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.731381,2.021432,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.741388,2.196693,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.752555,2.222676,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.763476,2.265013,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.774507,2.302287,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.78565,2.403965,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.796705,2.62459,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.807907,2.903477,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.819034,2.986751,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.830126,3.084594,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.841572,3.262404,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.852355,3.464675,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.86364,3.762142,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.874948,4.146259,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.886242,4.461562,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.896655,4.711971,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.907934,4.923745,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.919242,5.116467,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.93028,5.347052,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.941393,5.599147,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.952329,5.852057,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.963668,6.025114,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.974475,6.189423,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.985387,6.280849,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
4.996842,6.361034,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.007761,6.400457,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.018818,6.490559,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.030488,6.68291,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.05201,6.934559,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.101755,7.5828,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.116294,7.53564,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.124647,7.540874,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.133533,7.619214,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.141139,7.747203,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.152198,7.800178,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.16302,7.754494,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.174132,7.72128,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.185376,7.656956,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.196567,7.593794,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.207975,7.513641,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.218476,7.414064,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.230016,7.285401,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.240812,7.170198,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.251795,7.039638,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.263302,6.846312,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.27402,6.650972,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.285455,6.450016,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.296145,6.272087,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.307524,6.065298,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.318721,5.883487,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.330458,5.715666,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.341311,5.559848,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.352255,5.397109,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.363573,5.236578,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.374111,5.075291,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.385512,4.930752,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.396123,4.784456,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.407518,4.660933,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.419151,4.57877,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.430226,4.515807,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.441105,4.447418,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.4523,4.341963,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.463482,4.24758,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.474263,4.160033,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.485236,4.101859,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.496294,4.044177,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.507261,4.040858,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.519134,4.045213,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.53008,4.037506,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.541043,4.064637,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.551941,4.104048,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.563001,4.165378,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.574285,4.230049,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.585457,4.308714,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.596208,4.410864,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.607737,4.510821,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.619107,4.609046,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.6299,4.717654,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.640941,4.804491,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.652373,4.909384,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.662795,5.023291,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.674722,5.159379,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.685272,5.311347,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.696252,5.438161,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.707673,5.533846,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.718583,5.616287,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.730002,5.705882,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.742089,5.787683,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.753898,5.857516,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.766173,5.898581,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.777935,5.928415,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.789188,5.983088,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.801265,6.019892,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.812434,6.082536,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.824113,6.150276,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.835116,6.202888,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.846193,6.241764,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.857012,6.267257,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.868684,6.276942,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.879157,6.286664,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.890485,6.283019,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.901814,6.27804,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.912592,6.260656,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.923929,6.225723,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.935122,6.181835,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.946036,6.120294,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.957404,6.056083,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.968612,5.996477,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.979914,5.945087,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
5.991356,5.906638,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.001734,5.862943,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.012592,5.8072,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.023708,5.7623,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.034952,5.709492,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.046246,5.65579,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.057183,5.599579,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.069117,5.551905,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.079173,5.516838,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.090582,5.463802,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.10176,5.434533,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.1128,5.407537,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.123885,5.370787,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.135457,5.330997,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.14733,5.270583,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.163037,5.236055,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.176575,5.220935,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.184851,5.218843,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.19185,5.216893,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.199088,5.23385,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.20852,5.258924,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.219333,5.277523,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.231045,5.281881,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.241487,5.297871,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.252863,5.3142,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.26358,5.32311,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.274963,5.3314,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.285773,5.322754,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.297405,5.315778,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.308367,5.301553,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.319003,5.291277,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.383193,5.271765,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.422637,5.302856,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.445053,5.246961,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.465313,5.239964,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.483608,5.188675,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.497698,5.149677,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.51066,5.093699,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.531489,5.089755,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.55371,5.062557,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.577552,5.035912,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.596891,5.007941,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.61975,4.983163,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.665514,4.962279,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.685332,4.940833,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.71048,4.889169,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.737527,4.83523,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.75667,4.830496,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.774555,4.859606,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.796341,4.821409,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.819355,4.803443,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.840979,4.796928,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.868507,4.825543,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.884969,4.810271,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.908134,4.815859,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.934669,4.849408,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.951579,4.851097,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
6.978253,4.834916,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.002166,4.831308,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.025341,4.840243,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.034506,4.855542,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.047613,4.861197,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.0563,4.871422,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.06396,4.858984,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.073469,4.852998,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.084734,4.837155,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.095733,4.819464,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.106867,4.803057,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.118247,4.803022,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.12929,4.786038,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.14044,4.785623,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.151257,4.790213,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.162189,4.780933,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.173425,4.787017,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.184613,4.783105,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.196093,4.777343,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.207433,4.781498,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.218021,4.778383,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.229042,4.775909,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.240509,4.774971,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.251388,4.773211,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.262107,4.768689,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.273464,4.765012,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.284388,4.776072,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.295588,4.786285,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.306886,4.80143,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.317722,4.823657,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.328786,4.810587,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.340194,4.810486,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.351416,4.808877,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.362401,4.811088,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.373665,4.806982,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.385502,4.808206,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.396122,4.816642,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.407077,4.838241,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.418161,4.850183,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.429181,4.863757,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.44034,4.885087,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.451856,4.899281,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.463758,4.914885,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.475327,4.94654,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.487671,4.96919,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.49992,5.002256,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.510292,5.04063,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.521194,5.069489,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.533003,5.104502,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.543873,5.150541,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.555692,5.173452,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.566656,5.211974,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.578537,5.253924,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.58987,5.30323,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.600959,5.338313,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.612319,5.374374,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.623542,5.423818,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.634829,5.456298,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.645664,5.480827,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.656504,5.515022,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.667716,5.536573,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.678466,5.577321,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.69015,5.619533,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.701865,5.65244,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.712955,5.686629,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.723555,5.713667,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.734708,5.730269,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.745652,5.76003,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.756666,5.784445,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.767875,5.810854,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.779078,5.833267,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.789976,5.838565,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.801626,5.843748,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.81214,5.848948,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.823375,5.856426,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.838355,5.861763,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.846095,5.863709,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.856623,5.864448,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.868528,5.858006,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.878655,5.848506,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.890044,5.835155,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.901144,5.8131,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.91184,5.795954,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.923678,5.783894,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.934397,5.766716,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.945393,5.759698,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.956419,5.75286,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.967657,5.746305,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.978872,5.747768,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
7.98958,5.738085,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.00168,5.728951,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.011326,5.713597,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.024187,5.707098,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.034673,5.696271,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.045753,5.69723,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.056547,5.689889,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.067643,5.683556,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.078465,5.676389,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.09005,5.655747,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.101604,5.654337,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.112673,5.647725,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.129153,5.655498,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.137703,5.653838,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.14596,5.670758,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.154061,5.675107,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.165007,5.670618,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.176429,5.676095,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.187451,5.687623,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.198658,5.69681,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.209396,5.692111,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.220645,5.680866,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.231234,5.67743,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.242943,5.672866,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.253976,5.676942,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.265035,5.675762,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.275488,5.684478,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.286914,5.695849,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.298423,5.701211,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.309015,5.709726,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.320649,5.725627,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.331667,5.725375,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.34241,5.742356,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.353867,5.757627,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.364793,5.771689,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.375563,5.791154,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.387226,5.810271,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.397877,5.835242,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.41892,5.875515,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.434679,5.908881,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.443002,5.94521,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.450877,5.991111,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.461926,6.047548,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.473356,6.109064,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.484825,6.187108,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.495322,6.26983,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.506046,6.342803,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.517455,6.407208,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.537438,6.469267,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.552455,6.529388,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
8.565627,6.593525,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
