Time, Head Rotation, Left Pupil Size, Left Pupil Position X, Left Pupil Position Y, Right Pupil Size, Right Pupil Position X, Right Pupil Position Y, Direction X, Direction Y
0,-10.51456,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
0.02,-10.51459,0,INVALID,INVALID,0,0.8783914, 0.4348804,INVALID,INVALID
0.04,-10.47989,2.431274,0.04424357,-0.0003077984,2.016556,-0.2637808, -0.01230574,INVALID,INVALID
0.3733333,-1.338684,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
0.4221294,-0.1409607,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
0.4368736,-0.119873,0,INVALID,INVALID,0,INVALID, INVALID,INVALID,INVALID
0.8991262,-0.1127319,3.590485,0.1456473,-0.001072884,3.480469,-0.1872041, 0.00930804,2.606243,-4.134507
0.9097032,-0.05679321,3.567062,0.1400688,-0.004441619,3.504333,-0.1860355, 0.0104382,2.81536,-3.937262
0.9209146,-0.009857178,3.692169,0.1427306,0.0002032518,3.501694,-0.187183, 0.01168895,2.937983,-3.440597
0.9319793,0.04779911,3.55925,0.1444222,-0.002609849,3.50499,-0.1872041, 0.01156843,3.626282,-3.302212
0.9431637,0.1031176,3.625107,0.1435696,-0.005280972,3.46167,-0.1914594, 0.01032174,3.326725,-3.420451
0.9539485,0.160653,3.615494,0.1371046,-0.01080465,3.508301,-0.192298, 0.006726921,2.535281,-4.139809
0.9654764,0.2066349,3.497452,0.1395453,-0.01043034,3.459885,-0.1906993, 0.007324517,2.950217,-3.918066
0.9763593,0.2662075,3.694809,0.1434137,-0.009763837,3.451706,-0.1903877, 0.006731093,3.439687,-3.688492
0.9875316,0.3244322,3.557266,0.1361855,-0.008265734,3.53389,-0.1929649, 0.00848341,2.31824,-3.809355
0.9986806,0.3712723,3.688492,0.141117,-0.00703311,3.534256,-0.1914945, 0.0100252,3.044783,-3.605217
