Time, Background Direction, Background Speed, SVH: From30, SVH: Current, Pupil Size
0,Clockwise,10,30,18.63333,3.315712
0,Clockwise,10,30,18.59033,3.326721
0,Clockwise,10,30,18.54456,3.3255
0,Clockwise,10,30,18.50289,3.326241
0,Clockwise,10,30,18.42391,3.332985
0,Clockwise,10,30,18.38249,3.330986
0,Clockwise,10,30,18.33755,3.328041
0,Clockwise,10,30,18.25687,3.327507
0,Clockwise,10,30,18.21239,3.32019
0,Clockwise,10,30,18.16994,3.319023
0,Clockwise,10,30,18.08823,3.317184
0,Clockwise,10,30,18.04116,3.315201
0,Clockwise,10,30,17.9686,3.311226
0,Clockwise,10,30,17.92704,3.322334
0,Clockwise,10,30,17.87905,3.317177
0,Clockwise,10,30,17.83349,3.317696
0,Clockwise,10,30,17.75027,3.319527
0,Clockwise,10,30,17.70442,3.317848
0,Clockwise,10,30,17.63167,3.321747
0,Clockwise,10,30,17.59017,3.316612
0,Clockwise,10,30,17.54882,3.317322
0,Clockwise,10,30,17.47045,3.407074
0,Clockwise,10,30,17.42337,3.385567
0,Clockwise,10,30,17.3786,3.397926
0,Clockwise,10,30,17.30978,3.2845
0,Clockwise,10,30,17.26534,3.357384
0,Clockwise,10,30,17.22233,3.362846
0,Clockwise,10,30,17.14438,3.366028
0,Clockwise,10,30,17.10277,3.377266
0,Clockwise,10,30,17.05498,3.383087
0,Clockwise,10,30,16.97712,3.381622
0,Clockwise,10,30,16.93117,3.383247
0,Clockwise,10,30,16.88748,3.38282
0,Clockwise,10,30,16.81015,3.376175
0,Clockwise,10,30,16.76298,3.37944
0,Clockwise,10,30,16.71635,3.382576
0,Clockwise,10,30,16.64226,3.381882
0,Clockwise,10,30,16.59972,3.383751
0,Clockwise,10,30,16.55857,3.39167
0,Clockwise,10,30,16.47676,3.392189
0,Clockwise,10,30,16.43472,3.363426
0,Clockwise,10,30,16.39509,3.363426
0,Clockwise,10,30,16.30746,3.383438
0,Clockwise,10,30,16.26259,3.375458
0,Clockwise,10,30,16.22244,3.386627
0,Clockwise,10,30,16.1403,3.381966
0,Clockwise,10,30,16.09907,3.36834
0,Clockwise,10,30,16.05596,3.36834
0,Clockwise,10,30,15.97693,3.376144
0,Clockwise,10,30,15.93183,3.370514
0,Clockwise,10,30,15.88605,3.370514
0,Clockwise,10,30,15.80841,3.366684
0,Clockwise,10,30,15.76165,3.369835
0,Clockwise,10,30,15.71641,3.369759
0,Clockwise,10,30,15.643,3.368561
0,Clockwise,10,30,15.60114,3.369301
0,Clockwise,10,30,15.56065,3.412247
0,Clockwise,10,30,15.47356,3.42836
0,Clockwise,10,30,15.42763,3.388992
0,Clockwise,10,30,15.38821,3.416931
0,Clockwise,10,30,15.30252,3.360558
0,Clockwise,10,30,15.25954,3.390747
0,Clockwise,10,30,15.13986,3.400948
0,Clockwise,10,30,15.0932,3.421646
0,Clockwise,10,30,15.05535,3.421646
0,Clockwise,10,30,14.98082,3.413872
0,Clockwise,10,30,14.93507,3.402817
0,Clockwise,10,30,14.89233,3.398605
0,Clockwise,10,30,14.80778,3.403503
0,Clockwise,10,30,14.7476,3.412712
0,Clockwise,10,30,14.65812,3.411491
0,Clockwise,10,30,14.58853,3.408981
0,Clockwise,10,30,14.53456,3.410622
0,Clockwise,10,30,14.45237,3.383583
0,Clockwise,10,30,14.41615,3.392151
0,Clockwise,10,30,14.37843,3.391685
0,Clockwise,10,30,14.30322,3.397659
0,Clockwise,10,30,14.25602,3.401184
0,Clockwise,10,30,14.21155,3.400337
0,Clockwise,10,30,14.14388,3.389832
0,Clockwise,10,30,14.09096,3.351883
0,Clockwise,10,30,14.04109,3.355049
0,Clockwise,10,30,13.95994,3.40168
0,Clockwise,10,30,13.91391,3.37545
0,Clockwise,10,30,13.84218,3.39209
0,Clockwise,10,30,13.79927,3.39608
0,Clockwise,10,30,13.75324,3.397575
0,Clockwise,10,30,13.71684,3.417061
0,Clockwise,10,30,13.64206,3.393074
0,Clockwise,10,30,13.58881,3.393692
0,Clockwise,10,30,13.50346,3.397057
0,Clockwise,10,30,13.45126,3.407539
0,Clockwise,10,30,13.39717,3.434547
0,Clockwise,10,30,13.31452,3.4189
0,Clockwise,10,30,13.27429,3.412483
0,Clockwise,10,30,13.22628,3.40477
0,Clockwise,10,30,13.14833,3.416405
0,Clockwise,10,30,13.10796,3.422554
0,Clockwise,10,30,13.05293,3.399536
0,Clockwise,10,30,12.97344,3.392746
0,Clockwise,10,30,12.93402,3.409447
0,Clockwise,10,30,12.89693,3.441597
0,Clockwise,10,30,12.81157,3.467201
0,Clockwise,10,30,12.76528,3.405022
0,Clockwise,10,30,12.6732,3.431274
0,Clockwise,10,30,12.63185,3.410156
0,Clockwise,10,30,12.58407,3.414871
0,Clockwise,10,30,12.50588,3.451851
0,Clockwise,10,30,12.46611,3.409058
0,Clockwise,10,30,12.42599,3.437531
0,Clockwise,10,30,12.38686,3.418259
0,Clockwise,10,30,12.30529,3.44677
0,Clockwise,10,30,12.25862,3.376015
0,Clockwise,10,30,12.18545,3.380478
0,Clockwise,10,30,12.14243,3.380478
0,Clockwise,10,30,12.0883,3.395302
0,Clockwise,10,30,12.01572,3.408813
0,Clockwise,10,30,11.97574,3.414177
0,Clockwise,10,30,11.93377,3.407242
0,Clockwise,10,30,11.89711,3.407242
0,Clockwise,10,30,11.80708,3.399506
0,Clockwise,10,30,11.75939,3.401482
0,Clockwise,10,30,11.68,3.405624
0,Clockwise,10,30,11.63837,3.405624
0,Clockwise,10,30,11.59403,3.399338
0,Clockwise,10,30,11.52585,3.398201
0,Clockwise,10,30,11.48313,3.391197
0,Clockwise,10,30,11.44472,3.373924
0,Clockwise,10,30,11.39818,3.368622
0,Clockwise,10,30,11.3183,3.352501
0,Clockwise,10,30,11.27349,3.332649
0,Clockwise,10,30,11.23381,3.353439
0,Clockwise,10,30,11.15105,3.276436
0,Clockwise,10,30,11.1068,3.285835
0,Clockwise,10,30,11.03437,3.331642
0,Clockwise,10,30,10.99403,3.35997
0,Clockwise,10,30,10.95242,3.369446
0,Clockwise,10,30,10.87296,3.325462
0,Clockwise,10,30,10.8292,3.347404
0,Clockwise,10,30,10.78965,3.372726
0,Clockwise,10,30,10.70683,3.342964
0,Clockwise,10,30,10.65574,3.321686
0,Clockwise,10,30,10.60945,3.29837
0,Clockwise,10,30,10.5358,3.296181
0,Clockwise,10,30,10.49311,3.29277
0,Clockwise,10,30,10.45327,3.284767
0,Clockwise,10,30,10.36881,3.281364
0,Clockwise,10,30,10.32342,3.276451
0,Clockwise,10,30,10.27464,3.266594
0,Clockwise,10,30,10.20581,3.26606
0,Clockwise,10,30,10.16227,3.268883
0,Clockwise,10,30,10.11778,3.264442
0,Clockwise,10,30,10.03779,3.27095
0,Clockwise,10,30,9.996351,3.266396
0,Clockwise,10,30,9.950462,3.232155
0,Clockwise,10,30,9.870609,3.269348
0,Clockwise,10,30,9.825404,3.28199
0,Clockwise,10,30,9.780683,3.273209
0,Clockwise,10,30,9.709373,3.255531
0,Clockwise,10,30,9.662506,3.25592
0,Clockwise,10,30,9.615432,3.255829
0,Clockwise,10,30,9.541022,3.255959
0,Clockwise,10,30,9.492838,3.266212
0,Clockwise,10,30,9.452806,3.27652
0,Clockwise,10,30,9.366297,3.292084
0,Clockwise,10,30,9.323973,3.288284
0,Clockwise,10,30,9.28323,3.285416
0,Clockwise,10,30,9.202029,3.286179
0,Clockwise,10,30,9.154539,3.28524
0,Clockwise,10,30,9.107404,3.280281
0,Clockwise,10,30,9.017809,3.300331
0,Clockwise,10,30,8.971936,3.300331
0,Clockwise,10,30,8.930447,3.239761
0,Clockwise,10,30,8.863752,3.272186
0,Clockwise,10,30,8.821949,3.218941
0,Clockwise,10,30,8.774117,3.324417
0,Clockwise,10,30,8.706369,3.312248
0,Clockwise,10,30,8.665104,3.318115
0,Clockwise,10,30,8.624554,3.307243
0,Clockwise,10,30,8.531637,3.2668
0,Clockwise,10,30,8.485166,3.277779
0,Clockwise,10,30,8.445539,3.279373
0,Clockwise,10,30,8.371902,3.292664
0,Clockwise,10,30,8.332983,3.262268
0,Clockwise,10,30,8.291723,3.270821
0,Clockwise,10,30,8.206901,3.30645
0,Clockwise,10,30,8.163292,3.285919
0,Clockwise,10,30,8.118669,3.280602
0,Clockwise,10,30,8.040267,3.27243
0,Clockwise,10,30,7.992544,3.305412
0,Clockwise,10,30,7.949527,3.304451
0,Clockwise,10,30,7.872919,3.303146
0,Clockwise,10,30,7.829337,3.309174
0,Clockwise,10,30,7.785697,3.314507
0,Clockwise,10,30,7.703743,3.321068
0,Clockwise,10,30,7.660759,3.319908
0,Clockwise,10,30,7.619154,3.320808
0,Clockwise,10,30,7.530777,3.312134
0,Clockwise,10,30,7.485192,3.306808
0,Clockwise,10,30,7.440364,3.301643
0,Clockwise,10,30,7.371803,3.324989
0,Clockwise,10,30,7.325363,3.311852
0,Clockwise,10,30,7.275818,3.29892
0,Clockwise,10,30,7.199773,3.299271
0,Clockwise,10,30,7.154398,3.300262
0,Clockwise,10,30,7.080516,3.30088
0,Clockwise,10,30,7.040311,3.30101
0,Clockwise,10,30,6.990513,3.292
0,Clockwise,10,30,6.949928,3.302689
0,Clockwise,10,30,6.869126,3.264763
0,Clockwise,10,30,6.82621,3.366219
0,Clockwise,10,30,6.751794,3.323555
0,Clockwise,10,30,6.708955,3.330139
0,Clockwise,10,30,6.657927,3.335991
0,Clockwise,10,30,6.584023,3.327499
0,Clockwise,10,30,6.531352,3.315979
0,Clockwise,10,30,6.490021,3.307663
0,Clockwise,10,30,6.450952,3.315811
0,Clockwise,10,30,6.364604,3.344757
0,Clockwise,10,30,6.323637,3.356506
0,Clockwise,10,30,6.286042,3.358429
0,Clockwise,10,30,6.205898,3.369728
0,Clockwise,10,30,6.158486,3.303154
0,Clockwise,10,30,6.087373,3.341408
0,Clockwise,10,30,6.046983,3.314499
0,Clockwise,10,30,6.008931,3.326012
0,Clockwise,10,30,5.921268,3.329826
0,Clockwise,10,30,5.8743,3.332108
0,Clockwise,10,30,5.825288,3.347542
0,Clockwise,10,30,5.748616,3.347336
0,Clockwise,10,30,5.701624,3.359833
0,Clockwise,10,30,5.658068,3.360695
0,Clockwise,10,30,5.590992,3.362648
0,Clockwise,10,30,5.548967,3.366173
0,Clockwise,10,30,5.505031,3.354935
0,Clockwise,10,30,5.424881,3.37059
0,Clockwise,10,30,5.382312,3.360535
0,Clockwise,10,30,5.335403,3.370636
0,Clockwise,10,30,5.257229,3.32338
0,Clockwise,10,30,5.21611,3.319641
0,Clockwise,10,30,5.177391,3.319641
0,Clockwise,10,30,5.09158,3.324844
0,Clockwise,10,30,5.052274,3.320992
0,Clockwise,10,30,5.006003,3.317467
0,Clockwise,10,30,4.924387,3.391853
0,Clockwise,10,30,4.883382,3.326233
0,Clockwise,10,30,4.844619,3.326233
0,Clockwise,10,30,4.757427,3.319221
0,Clockwise,10,30,4.711645,3.344704
0,Clockwise,10,30,4.660893,3.356552
0,Clockwise,10,30,4.580332,3.308334
0,Clockwise,10,30,4.534678,3.362541
0,Clockwise,10,30,4.486829,3.329155
0,Clockwise,10,30,4.422203,3.348228
0,Clockwise,10,30,4.38191,3.383537
0,Clockwise,10,30,4.333896,3.299324
0,Clockwise,10,30,4.223423,3.249374
0,Clockwise,10,30,4.184,3.249374
0,Clockwise,10,30,4.100064,3.318245
0,Clockwise,10,30,4.059475,3.366791
0,Clockwise,10,30,4.015974,3.339294
0,Clockwise,10,30,3.929615,3.351822
0,Clockwise,10,30,3.887289,3.395988
0,Clockwise,10,30,3.841752,3.424408
0,Clockwise,10,30,3.763361,3.411751
0,Clockwise,10,30,3.720248,3.420448
0,Clockwise,10,30,3.680901,3.420448
0,Clockwise,10,30,3.594549,3.470978
0,Clockwise,10,30,3.548283,3.434288
0,Clockwise,10,30,3.502581,3.431122
0,Clockwise,10,30,3.418918,3.448547
0,Clockwise,10,30,3.374624,3.461777
0,Clockwise,10,30,3.332443,3.445068
0,Clockwise,10,30,3.265133,3.423477
0,Clockwise,10,30,3.225862,3.423477
0,Clockwise,10,30,3.182163,3.42907
0,Clockwise,10,30,3.096976,3.436935
0,Clockwise,10,30,3.055908,3.406136
0,Clockwise,10,30,3.012416,3.406136
0,Clockwise,10,30,2.927183,3.33313
0,Clockwise,10,30,2.883322,3.388832
0,Clockwise,10,30,2.843991,3.474434
0,Clockwise,10,30,2.761443,3.470978
0,Clockwise,10,30,2.718422,3.475372
0,Clockwise,10,30,2.678732,3.475372
0,Clockwise,10,30,2.600641,3.501907
0,Clockwise,10,30,2.559932,3.422997
0,Clockwise,10,30,2.516391,3.427223
0,Clockwise,10,30,2.428865,3.420563
0,Clockwise,10,30,2.376201,3.404213
0,Clockwise,10,30,2.333104,3.402878
0,Clockwise,10,30,2.252953,3.434608
0,Clockwise,10,30,2.202697,3.43335
0,Clockwise,10,30,2.161231,3.433235
0,Clockwise,10,30,2.090163,3.384438
0,Clockwise,10,30,2.043802,3.505081
0,Clockwise,10,30,1.992995,3.441605
0,Clockwise,10,30,1.918078,3.42157
0,Clockwise,10,30,1.87327,3.407486
0,Clockwise,10,30,1.832119,3.409782
0,Clockwise,10,30,1.756866,3.403671
0,Clockwise,10,30,1.707051,3.397995
0,Clockwise,10,30,1.629529,3.396996
0,Clockwise,10,30,1.588383,3.405441
0,Clockwise,10,30,1.54526,3.41201
0,Clockwise,10,30,1.504474,3.41555
0,Clockwise,10,30,1.429327,3.414139
0,Clockwise,10,30,1.385445,3.415253
0,Clockwise,10,30,1.341122,3.414284
0,Clockwise,10,30,1.266013,3.419716
0,Clockwise,10,30,1.220026,3.42617
0,Clockwise,10,30,1.171105,3.419632
0,Clockwise,10,30,1.094804,3.43222
0,Clockwise,10,30,1.051317,3.431038
0,Clockwise,10,30,1.010639,3.430275
0,Clockwise,10,30,0.9295343,3.424675
0,Clockwise,10,30,0.8876079,3.413589
0,Clockwise,10,30,0.8481293,3.413589
0,Clockwise,10,30,0.7655983,3.422142
0,Clockwise,10,30,0.7195869,3.419296
0,Clockwise,10,30,0.6734464,3.422813
0,Clockwise,10,30,0.6008444,3.422905
0,Clockwise,10,30,0.5577609,3.423615
0,Clockwise,10,30,0.5173914,3.448227
0,Clockwise,10,30,0.4241144,3.439453
0,Clockwise,10,30,0.3816524,3.398315
0,Clockwise,10,30,0.3110814,3.415604
0,Clockwise,10,30,0.2684634,3.391541
0,Clockwise,10,30,0.2235964,3.370697
0,Clockwise,10,30,0.1839959,3.380211
0,Clockwise,10,30,0.09646586,3.395554
0,Clockwise,10,30,0.05232136,3.394455
0,Clockwise,10,30,-0.02084351,3.394897
0,Clockwise,10,30,-0.06558228,3.413467
0,Clockwise,10,30,-0.1028442,3.413467
0,Clockwise,10,30,-0.1494141,3.421906
0,Clockwise,10,30,-0.2323914,3.422829
0,Clockwise,10,30,-0.2739563,3.422829
0,Clockwise,10,30,-0.3443604,3.41436
0,Clockwise,10,30,-0.3853149,3.418533
0,Clockwise,10,30,-0.4266968,3.424957
0,Clockwise,10,30,-0.5118103,3.484238
0,Clockwise,10,30,-0.5558777,3.442848
0,Clockwise,10,30,-0.5974121,3.394882
0,Clockwise,10,30,-0.6819763,3.43364
0,Clockwise,10,30,-0.7337646,3.453545
0,Clockwise,10,30,-0.7756348,3.453545
0,Clockwise,10,30,-0.8551636,3.44381
0,Clockwise,10,30,-0.8980408,3.436714
0,Clockwise,10,30,-0.9430542,3.430618
0,Clockwise,10,30,-1.014526,3.431664
0,Clockwise,10,30,-1.056946,3.432037
0,Clockwise,10,30,-1.10553,3.434151
0,Clockwise,10,30,-1.183258,3.433441
0,Clockwise,10,30,-1.226959,3.436768
0,Clockwise,10,30,-1.274963,3.435242
0,Clockwise,10,30,-1.355072,3.43924
0,Clockwise,10,30,-1.40097,3.43924
0,Clockwise,10,30,-1.442444,3.447578
0,Clockwise,10,30,-1.512848,3.453331
0,Clockwise,10,30,-1.553162,3.454582
0,Clockwise,10,30,-1.597473,3.45739
0,Clockwise,10,30,-1.678528,3.445076
0,Clockwise,10,30,-1.721161,3.428444
0,Clockwise,10,30,-1.769104,3.420067
0,Clockwise,10,30,-1.84671,3.438858
0,Clockwise,10,30,-1.8927,3.436195
0,Clockwise,10,30,-1.934326,3.445671
0,Clockwise,10,30,-2.019501,3.450081
0,Clockwise,10,30,-2.057922,3.461769
0,Clockwise,10,30,-2.099487,3.499977
0,Clockwise,10,30,-2.1828,3.450439
0,Clockwise,10,30,-2.225739,3.422211
0,Clockwise,10,30,-2.267151,3.450249
0,Clockwise,10,30,-2.352112,3.389015
0,Clockwise,10,30,-2.397308,3.393127
0,Clockwise,10,30,-2.434448,3.383484
0,Clockwise,10,30,-2.519501,3.395134
0,Clockwise,10,30,-2.564209,3.393311
0,Clockwise,10,30,-2.605743,3.393311
0,Clockwise,10,30,-2.689301,3.387222
0,Clockwise,10,30,-2.737701,3.386101
0,Clockwise,10,30,-2.782898,3.387817
0,Clockwise,10,30,-2.850098,3.386658
0,Clockwise,10,30,-2.891296,3.388016
0,Clockwise,10,30,-2.933258,3.385765
0,Clockwise,10,30,-3.017731,3.391365
0,Clockwise,10,30,-3.060883,3.398499
0,Clockwise,10,30,-3.09906,3.391434
0,Clockwise,10,30,-3.18515,3.281563
0,Clockwise,10,30,-3.230042,3.512871
0,Clockwise,10,30,-3.267639,3.48877
0,Clockwise,10,30,-3.350983,3.413132
0,Clockwise,10,30,-3.393127,3.405281
0,Clockwise,10,30,-3.433472,3.429192
0,Clockwise,10,30,-3.517273,3.365623
0,Clockwise,10,30,-3.56369,3.406761
0,Clockwise,10,30,-3.606659,3.434959
0,Clockwise,10,30,-3.685211,3.352188
0,Clockwise,10,30,-3.729584,3.352188
0,Clockwise,10,30,-3.766876,3.338074
0,Clockwise,10,30,-3.863403,3.392357
0,Clockwise,10,30,-3.911377,3.421402
0,Clockwise,10,30,-3.985168,3.452087
0,Clockwise,10,30,-4.02533,3.338142
0,Clockwise,10,30,-4.067291,3.412018
0,Clockwise,10,30,-4.110962,3.398476
0,Clockwise,10,30,-4.179474,3.37429
0,Clockwise,10,30,-4.216919,3.439285
0,Clockwise,10,30,-4.259796,3.410172
0,Clockwise,10,30,-4.344025,3.380798
0,Clockwise,10,30,-4.388977,3.394012
0,Clockwise,10,30,-4.427673,3.407219
0,Clockwise,10,30,-4.507141,3.404381
0,Clockwise,10,30,-4.550446,3.40786
0,Clockwise,10,30,-4.591156,3.417229
0,Clockwise,10,30,-4.673187,3.433678
0,Clockwise,10,30,-4.716095,3.437469
0,Clockwise,10,30,-4.759888,3.436234
0,Clockwise,10,30,-4.842072,3.435707
0,Clockwise,10,30,-4.8909,3.44239
0,Clockwise,10,30,-4.928925,3.44384
0,Clockwise,10,30,-5.006989,3.450577
0,Clockwise,10,30,-5.049042,3.441483
0,Clockwise,10,30,-5.093384,3.439484
0,Clockwise,10,30,-5.175964,3.438736
0,Clockwise,10,30,-5.221069,3.416939
0,Clockwise,10,30,-5.26004,3.387741
0,Clockwise,10,30,-5.345642,3.394096
0,Clockwise,10,30,-5.388245,3.40461
0,Clockwise,10,30,-5.431122,3.391327
0,Clockwise,10,30,-5.506378,3.394257
0,Clockwise,10,30,-5.553131,3.399994
0,Clockwise,10,30,-5.592804,3.385559
0,Clockwise,10,30,-5.674744,3.385345
0,Clockwise,10,30,-5.71814,3.383926
0,Clockwise,10,30,-5.75824,3.378288
0,Clockwise,10,30,-5.841217,3.417946
0,Clockwise,10,30,-5.884613,3.430649
0,Clockwise,10,30,-5.957855,3.416374
0,Clockwise,10,30,-6.007324,3.420189
0,Clockwise,10,30,-6.053925,3.415329
0,Clockwise,10,30,-6.12027,3.378716
0,Clockwise,10,30,-6.161865,3.371201
0,Clockwise,10,30,-6.203979,3.306122
0,Clockwise,10,30,-6.289703,3.319435
0,Clockwise,10,30,-6.334961,3.264595
0,Clockwise,10,30,-6.379303,3.233147
0,Clockwise,10,30,-6.462524,3.412491
0,Clockwise,10,30,-6.508301,3.397789
0,Clockwise,10,30,-6.627197,3.071114
0,Clockwise,10,30,-6.67215,3.36927
0,Clockwise,10,30,-6.71463,3.264595
0,Clockwise,10,30,-6.786987,3.311676
0,Clockwise,10,30,-6.827789,3.330086
0,Clockwise,10,30,-6.868378,3.31218
0,Clockwise,10,30,-6.948608,3.377937
0,Clockwise,10,30,-6.995636,3.401161
0,Clockwise,10,30,-7.036682,3.296295
0,Clockwise,10,30,-7.117798,3.481773
0,Clockwise,10,30,-7.166748,3.595169
0,Clockwise,10,30,-7.209839,3.483955
0,Clockwise,10,30,-7.286194,3.581741
0,Clockwise,10,30,-7.326569,3.50444
0,Clockwise,10,30,-7.371887,3.544624
0,Clockwise,10,30,-7.457489,3.49984
0,Clockwise,10,30,-7.504791,3.568893
0,Clockwise,10,30,-7.544037,3.495148
0,Clockwise,10,30,-7.61795,3.462692
0,Clockwise,10,30,-7.662933,3.483597
0,Clockwise,10,30,-7.702362,3.431366
0,Clockwise,10,30,-7.787872,3.421982
0,Clockwise,10,30,-7.832031,3.457405
0,Clockwise,10,30,-7.870514,3.483215
0,Clockwise,10,30,-7.950958,3.46096
0,Clockwise,10,30,-7.996155,3.438454
0,Clockwise,10,30,-8.036499,3.422882
0,Clockwise,10,30,-8.115479,3.363274
0,Clockwise,10,30,-8.153717,3.506042
0,Clockwise,10,30,-8.201477,3.42968
0,Clockwise,10,30,-8.284424,3.441147
0,Clockwise,10,30,-8.322784,3.517288
0,Clockwise,10,30,-8.367432,3.237823
0,Clockwise,10,30,-8.457947,3.502632
0,Clockwise,10,30,-8.506226,3.460793
0,Clockwise,10,30,-8.543823,3.453484
0,Clockwise,10,30,-8.619446,3.445686
0,Clockwise,10,30,-8.660889,3.444046
0,Clockwise,10,30,-8.701508,3.455284
0,Clockwise,10,30,-8.782562,3.428665
0,Clockwise,10,30,-8.832855,3.386009
0,Clockwise,10,30,-8.884216,3.385994
0,Clockwise,10,30,-8.952423,3.296028
0,Clockwise,10,30,-9.004761,3.362175
0,Clockwise,10,30,-9.048218,3.305771
0,Clockwise,10,30,-9.048218,3.301567
0,Clockwise,10,30,-9.048218,3.347832
0,Clockwise,10,30,-9.048218,3.368759
0,Clockwise,10,30,-9.048218,3.349525
0,Clockwise,10,30,-9.048218,3.405151
0,Clockwise,10,30,-9.048218,3.313019
0,Clockwise,10,30,-9.048218,3.383682
0,Clockwise,10,30,-9.048218,3.312027
0,Clockwise,10,30,-9.048218,3.326889
0,Clockwise,10,30,-9.048218,3.331848
0,Clockwise,10,30,-9.048218,3.363777
0,Clockwise,10,30,-9.048218,3.298882
0,Clockwise,10,30,-9.048218,3.342445
0,Clockwise,10,30,-9.048218,3.321129
0,Clockwise,10,30,-9.048218,3.278809
0,Clockwise,10,30,-9.048218,3.266899
0,Clockwise,10,30,-9.048218,3.252785
0,Clockwise,10,30,-9.048218,3.268661
0,Clockwise,10,30,-9.048218,3.278053
0,Clockwise,10,30,-9.048218,3.301529
0,Clockwise,10,30,-9.048218,3.311592
0,Clockwise,10,30,-9.048218,3.299301
0,Clockwise,10,30,-9.048218,3.290192
0,Clockwise,10,30,-9.048218,3.291656
0,Clockwise,10,30,-9.048218,3.292862
0,Clockwise,10,30,-9.048218,3.292137
0,Clockwise,10,30,-9.048218,3.310455
0,Clockwise,10,30,-9.048218,3.311584
0,Clockwise,10,30,-9.048218,3.305382
0,Clockwise,10,30,-9.048218,3.310875
0,Clockwise,10,30,-9.048218,3.305229
0,Clockwise,10,30,-9.048218,3.293251
0,Clockwise,10,30,-9.048218,3.304306
0,Clockwise,10,30,-9.048218,3.304672
0,Clockwise,10,30,-9.048218,3.305313
0,Clockwise,10,30,-9.048218,3.388237
0,Clockwise,10,30,-9.048218,3.327553
0,Clockwise,10,30,-9.048218,3.322662
0,Clockwise,10,30,-9.048218,3.313293
0,Clockwise,10,30,-9.048218,3.329025
0,Clockwise,10,30,-9.048218,3.313141
0,Clockwise,10,30,-9.048218,3.346321
0,Clockwise,10,30,-9.048218,3.337158
0,Clockwise,10,30,-9.048218,3.27504
0,Clockwise,10,30,-9.048218,3.342636
0,Clockwise,10,30,-9.048218,3.313408
0,Clockwise,10,30,-9.048218,3.317329
0,Clockwise,10,30,-9.048218,3.363419
0,Clockwise,10,30,-9.048218,3.295044
0,Clockwise,10,30,-9.048218,3.258156
0,Clockwise,10,30,-9.048218,3.288795
0,Clockwise,10,30,-9.048218,3.348404
0,Clockwise,10,30,-9.048218,3.330032
0,Clockwise,10,30,-9.048218,3.269135
0,Clockwise,10,30,-9.048218,3.271286
0,Clockwise,10,30,-9.048218,3.347946
0,Clockwise,10,30,-9.048218,3.341537
0,Clockwise,10,30,-9.048218,3.339783
0,Clockwise,10,30,-9.048218,3.339836
0,Clockwise,10,30,-9.048218,3.335342
0,Clockwise,10,30,-9.048218,3.335098
0,Clockwise,10,30,-9.048218,3.336418
0,Clockwise,10,30,-9.048218,3.335114
0,Clockwise,10,30,-9.048218,3.333878
0,Clockwise,10,30,-8.96286,3.328987
0,Clockwise,10,30,-8.907013,3.332016
0,Clockwise,10,30,-8.867981,3.329277
0,Clockwise,10,30,-8.826447,3.327965
0,Clockwise,10,30,-8.786133,3.32634
0,Clockwise,10,30,-8.735107,3.326828
0,Clockwise,10,30,-8.680664,3.329384
0,Clockwise,10,30,-8.624878,3.325386
0,Clockwise,10,30,-8.569244,3.329323
0,Clockwise,10,30,-8.503937,3.324944
0,Clockwise,10,30,-8.458588,3.320885
0,Clockwise,10,30,-8.402985,3.320953
0,Clockwise,10,30,-8.348633,3.320518
0,Clockwise,10,30,-8.292786,3.319901
0,Clockwise,10,30,-8.237915,3.322601
0,Clockwise,10,30,-8.182892,3.32254
0,Clockwise,10,30,-8.123444,3.326675
0,Clockwise,10,30,-8.070984,3.324722
0,Clockwise,10,30,-8.013031,3.318855
0,Clockwise,10,30,-7.957581,3.314896
0,Clockwise,10,30,-7.903107,3.315636
0,Clockwise,10,30,-7.849457,3.314583
0,Clockwise,10,30,-7.791595,3.313705
0,Clockwise,10,30,-7.738129,3.31385
0,Clockwise,10,30,-7.681793,3.304077
0,Clockwise,10,30,-7.622162,3.298515
0,Clockwise,10,30,-7.572571,3.299835
0,Clockwise,10,30,-7.51651,3.300339
0,Clockwise,10,30,-7.453613,3.299179
0,Clockwise,10,30,-7.404327,3.307877
0,Clockwise,10,30,-7.348236,3.307526
0,Clockwise,10,30,-7.290741,3.307281
0,Clockwise,10,30,-7.236481,3.311043
0,Clockwise,10,30,-7.180725,3.313446
0,Clockwise,10,30,-7.123077,3.318817
0,Clockwise,10,30,-7.06781,3.319801
0,Clockwise,10,30,-7.010773,3.322845
0,Clockwise,10,30,-6.955261,3.315048
0,Clockwise,10,30,-6.898773,3.31353
0,Clockwise,10,30,-6.842407,3.314331
0,Clockwise,10,30,-6.782593,3.31488
0,Clockwise,10,30,-6.729279,3.320274
0,Clockwise,10,30,-6.672913,3.312523
0,Clockwise,10,30,-6.614868,3.32103
0,Clockwise,10,30,-6.559082,3.309036
0,Clockwise,10,30,-6.472809,3.313515
0,Clockwise,10,30,-6.419556,3.319611
0,Clockwise,10,30,-6.344757,3.318649
0,Clockwise,10,30,-6.301086,3.316399
0,Clockwise,10,30,-6.255432,3.319931
0,Clockwise,10,30,-6.182587,3.31955
0,Clockwise,10,30,-6.138428,3.319321
0,Clockwise,10,30,-6.074707,3.314911
0,Clockwise,10,30,-5.989502,3.315285
0,Clockwise,10,30,-5.942291,3.315475
0,Clockwise,10,30,-5.903564,3.240753
0,Clockwise,10,30,-5.820526,3.366524
0,Clockwise,10,30,-5.770966,3.321342
0,Clockwise,10,30,-5.731812,3.321342
0,Clockwise,10,30,-5.657745,3.355988
0,Clockwise,10,30,-5.614563,3.368515
