Time, Background Direction, Background Speed, SVV: From30, SVV: Current, Pupil Size
0,Clockwise,10,30,57.87576,4.621735
0,Clockwise,10,30,57.87576,4.629204
0,Clockwise,10,30,57.87576,4.639633
0,Clockwise,10,30,57.87576,4.66153
0,Clockwise,10,30,57.87576,4.662422
0,Clockwise,10,30,57.87576,4.668304
0,Clockwise,10,30,57.87576,4.692108
0,Clockwise,10,30,57.87576,4.71019
0,Clockwise,10,30,57.87576,4.688087
0,Clockwise,10,30,57.87576,4.679352
0,Clockwise,10,30,57.87576,4.68132
0,Clockwise,10,30,57.87576,4.685501
0,Clockwise,10,30,57.87576,4.651588
0,Clockwise,10,30,57.87576,4.628525
0,Clockwise,10,30,57.87576,4.655235
0,Clockwise,10,30,57.87576,4.589622
0,Clockwise,10,30,57.87576,4.670509
0,Clockwise,10,30,57.87576,4.670677
0,Clockwise,10,30,57.87576,4.685776
0,Clockwise,10,30,57.87576,4.653503
0,Clockwise,10,30,57.87576,4.653488
0,Clockwise,10,30,57.87576,4.654648
0,Clockwise,10,30,57.87576,4.639198
0,Clockwise,10,30,57.87576,4.636818
0,Clockwise,10,30,57.87576,4.635025
0,Clockwise,10,30,57.87576,4.635696
0,Clockwise,10,30,57.87576,4.639023
0,Clockwise,10,30,57.87576,4.63163
0,Clockwise,10,30,57.87576,4.62748
0,Clockwise,10,30,57.87576,4.625145
0,Clockwise,10,30,57.87576,4.630112
0,Clockwise,10,30,57.87576,4.591499
0,Clockwise,10,30,57.87576,4.601021
0,Clockwise,10,30,57.87576,4.595917
0,Clockwise,10,30,57.87576,4.613342
0,Clockwise,10,30,57.87576,4.643654
0,Clockwise,10,30,57.87576,4.590988
0,Clockwise,10,30,57.87576,4.583511
0,Clockwise,10,30,57.87576,4.582802
0,Clockwise,10,30,57.87576,4.597504
0,Clockwise,10,30,57.87576,4.594299
0,Clockwise,10,30,57.87576,4.593033
0,Clockwise,10,30,57.87576,4.585144
0,Clockwise,10,30,57.87576,4.712761
0,Clockwise,10,30,57.87576,4.683525
0,Clockwise,10,30,57.87576,4.601669
0,Clockwise,10,30,57.87576,4.642113
0,Clockwise,10,30,57.87576,4.691422
0,Clockwise,10,30,57.87576,4.680908
0,Clockwise,10,30,57.87576,4.676155
0,Clockwise,10,30,57.87576,4.659294
0,Clockwise,10,30,57.87576,4.661003
0,Clockwise,10,30,57.87576,4.653763
0,Clockwise,10,30,57.87576,4.667969
0,Clockwise,10,30,57.87576,4.823036
0,Clockwise,10,30,57.87576,4.729752
0,Clockwise,10,30,57.87576,4.69577
0,Clockwise,10,30,57.87576,3.994202
0,Clockwise,10,30,57.87576,2.63797
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,2.052574
0,Clockwise,10,30,57.87576,3.665108
0,Clockwise,10,30,57.87576,4.116638
0,Clockwise,10,30,57.87576,1.986443
0,Clockwise,10,30,57.87576,1.786598
0,Clockwise,10,30,57.87576,1.726845
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,1.638229
0,Clockwise,10,30,57.87576,1.839905
0,Clockwise,10,30,57.87576,4.149704
0,Clockwise,10,30,57.87576,4.030006
0,Clockwise,10,30,57.87576,4.164352
0,Clockwise,10,30,57.87576,4.626114
0,Clockwise,10,30,57.87576,4.684616
0,Clockwise,10,30,57.87576,4.656044
0,Clockwise,10,30,57.87576,4.616974
0,Clockwise,10,30,57.87576,4.645203
0,Clockwise,10,30,57.87576,4.585152
0,Clockwise,10,30,57.87576,4.594452
0,Clockwise,10,30,57.87576,4.5989
0,Clockwise,10,30,57.87576,4.660912
0,Clockwise,10,30,57.87576,4.475128
0,Clockwise,10,30,57.87576,4.472237
0,Clockwise,10,30,57.87576,4.560173
0,Clockwise,10,30,57.87576,4.707596
0,Clockwise,10,30,57.87576,4.565292
0,Clockwise,10,30,57.87576,4.626328
0,Clockwise,10,30,57.87576,4.610413
0,Clockwise,10,30,57.87576,4.756142
0,Clockwise,10,30,57.87576,4.656715
0,Clockwise,10,30,57.87576,4.572098
0,Clockwise,10,30,57.87576,4.557228
0,Clockwise,10,30,57.87576,4.577538
0,Clockwise,10,30,57.87576,4.58268
0,Clockwise,10,30,57.87576,4.625488
0,Clockwise,10,30,57.87576,4.632294
0,Clockwise,10,30,57.87576,4.629898
0,Clockwise,10,30,57.87576,4.646515
0,Clockwise,10,30,57.87576,4.650337
0,Clockwise,10,30,57.87576,4.6502
0,Clockwise,10,30,57.87576,4.72628
0,Clockwise,10,30,57.87576,4.707489
0,Clockwise,10,30,57.87576,4.683075
0,Clockwise,10,30,57.87576,4.69075
0,Clockwise,10,30,57.87576,4.689499
0,Clockwise,10,30,57.87576,4.648163
0,Clockwise,10,30,57.87576,4.628113
0,Clockwise,10,30,57.87576,4.623962
0,Clockwise,10,30,57.87576,4.618286
0,Clockwise,10,30,57.87576,4.613487
0,Clockwise,10,30,57.87576,4.612015
0,Clockwise,10,30,57.87576,4.618797
0,Clockwise,10,30,57.87576,4.621971
0,Clockwise,10,30,57.87576,4.618385
0,Clockwise,10,30,57.87576,4.617249
0,Clockwise,10,30,57.87576,4.537376
0,Clockwise,10,30,57.87576,4.635521
0,Clockwise,10,30,57.87576,4.611168
0,Clockwise,10,30,57.87576,4.674484
0,Clockwise,10,30,57.87576,4.647629
0,Clockwise,10,30,57.87576,4.62513
0,Clockwise,10,30,57.87576,4.627296
0,Clockwise,10,30,57.87576,4.510933
0,Clockwise,10,30,57.87576,4.522789
0,Clockwise,10,30,57.87576,4.574005
0,Clockwise,10,30,57.87576,4.598282
0,Clockwise,10,30,57.87576,4.575218
0,Clockwise,10,30,57.87576,4.568008
0,Clockwise,10,30,57.87576,4.567978
0,Clockwise,10,30,57.87576,4.573715
0,Clockwise,10,30,57.87576,4.579292
0,Clockwise,10,30,57.87576,4.580338
0,Clockwise,10,30,57.87576,4.559082
0,Clockwise,10,30,57.87576,4.575882
0,Clockwise,10,30,57.87576,4.548996
0,Clockwise,10,30,57.87576,4.54567
0,Clockwise,10,30,57.87576,4.547585
0,Clockwise,10,30,57.87576,4.563179
0,Clockwise,10,30,57.87576,4.557098
0,Clockwise,10,30,57.87576,4.547363
0,Clockwise,10,30,57.87576,4.529205
0,Clockwise,10,30,57.87576,4.529594
0,Clockwise,10,30,57.87576,4.552574
0,Clockwise,10,30,57.87576,4.562523
0,Clockwise,10,30,57.87576,4.550362
0,Clockwise,10,30,57.87576,4.548218
0,Clockwise,10,30,57.87576,4.545731
0,Clockwise,10,30,57.87576,1.974991
0,Clockwise,10,30,57.87576,4.408546
0,Clockwise,10,30,57.87576,4.508614
0,Clockwise,10,30,57.87576,4.543121
0,Clockwise,10,30,57.87576,4.533371
0,Clockwise,10,30,57.87576,4.579529
0,Clockwise,10,30,57.87576,4.603622
0,Clockwise,10,30,57.87576,4.581635
0,Clockwise,10,30,57.87576,4.435898
0,Clockwise,10,30,57.87576,4.493546
0,Clockwise,10,30,57.87576,4.699364
0,Clockwise,10,30,57.87576,4.87545
0,Clockwise,10,30,57.87576,4.838768
0,Clockwise,10,30,57.87576,4.885246
0,Clockwise,10,30,57.87576,4.932724
0,Clockwise,10,30,57.87576,4.884438
0,Clockwise,10,30,57.87576,4.865494
0,Clockwise,10,30,57.87576,4.843285
0,Clockwise,10,30,57.87576,4.853653
0,Clockwise,10,30,57.87576,4.863319
0,Clockwise,10,30,57.87576,4.87455
0,Clockwise,10,30,57.87576,4.859924
0,Clockwise,10,30,57.87576,4.867996
0,Clockwise,10,30,57.87576,4.84964
0,Clockwise,10,30,57.87576,4.844368
0,Clockwise,10,30,57.87576,4.84388
0,Clockwise,10,30,57.87576,4.859398
0,Clockwise,10,30,57.87576,4.870049
0,Clockwise,10,30,57.87576,4.779892
0,Clockwise,10,30,57.87576,4.733688
0,Clockwise,10,30,57.87576,4.818184
0,Clockwise,10,30,57.87576,4.62722
0,Clockwise,10,30,57.87576,4.556694
0,Clockwise,10,30,57.87576,4.575165
0,Clockwise,10,30,57.87576,4.577759
0,Clockwise,10,30,57.87576,4.590881
0,Clockwise,10,30,57.87576,4.615959
0,Clockwise,10,30,57.87576,4.640701
0,Clockwise,10,30,57.87576,4.612198
0,Clockwise,10,30,57.87576,4.621758
0,Clockwise,10,30,57.87576,4.616287
0,Clockwise,10,30,57.87576,4.615044
0,Clockwise,10,30,57.87576,4.580971
0,Clockwise,10,30,57.87576,4.640938
0,Clockwise,10,30,57.87576,4.62899
0,Clockwise,10,30,57.87576,4.625015
0,Clockwise,10,30,57.87576,4.625786
0,Clockwise,10,30,57.87576,4.612526
0,Clockwise,10,30,57.87576,4.614624
0,Clockwise,10,30,57.87576,4.607353
0,Clockwise,10,30,57.87576,4.58947
0,Clockwise,10,30,57.87576,4.568642
0,Clockwise,10,30,57.87576,4.568741
0,Clockwise,10,30,57.87576,4.627319
0,Clockwise,10,30,57.87576,4.628716
0,Clockwise,10,30,57.87576,4.600395
0,Clockwise,10,30,57.87576,4.620087
0,Clockwise,10,30,57.87576,4.638916
0,Clockwise,10,30,57.87576,4.632774
0,Clockwise,10,30,57.87576,4.659363
0,Clockwise,10,30,57.87576,4.660088
0,Clockwise,10,30,57.87576,4.675133
0,Clockwise,10,30,57.87576,4.694275
0,Clockwise,10,30,57.87576,4.685783
0,Clockwise,10,30,57.87576,4.710915
0,Clockwise,10,30,57.87576,4.688652
0,Clockwise,10,30,57.87576,4.693253
0,Clockwise,10,30,57.87576,4.698242
0,Clockwise,10,30,57.87576,4.900337
0,Clockwise,10,30,57.87576,4.634987
0,Clockwise,10,30,57.87576,4.544632
0,Clockwise,10,30,57.87576,4.455925
0,Clockwise,10,30,57.87576,4.429771
0,Clockwise,10,30,57.87576,4.478867
0,Clockwise,10,30,57.87576,4.432396
0,Clockwise,10,30,57.87576,4.394348
0,Clockwise,10,30,57.87576,4.382668
0,Clockwise,10,30,57.87576,4.381874
0,Clockwise,10,30,57.87576,4.384621
0,Clockwise,10,30,57.87576,4.341125
0,Clockwise,10,30,57.87576,4.341896
0,Clockwise,10,30,57.87576,4.332863
0,Clockwise,10,30,57.87576,4.376503
0,Clockwise,10,30,57.87576,4.344055
0,Clockwise,10,30,57.87576,4.369095
0,Clockwise,10,30,57.87576,4.327423
0,Clockwise,10,30,57.87576,4.354683
0,Clockwise,10,30,57.87576,4.371094
0,Clockwise,10,30,57.87576,4.371399
0,Clockwise,10,30,57.87576,4.35273
0,Clockwise,10,30,57.87576,4.377769
0,Clockwise,10,30,57.87576,4.370712
0,Clockwise,10,30,57.87576,4.487175
0,Clockwise,10,30,57.87576,4.365509
0,Clockwise,10,30,57.87576,2.984032
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,1.597908
0,Clockwise,10,30,57.87576,4.070885
0,Clockwise,10,30,57.87576,1.911873
0,Clockwise,10,30,57.87576,2.01033
0,Clockwise,10,30,57.87576,4.67469
0,Clockwise,10,30,57.87576,4.204529
0,Clockwise,10,30,57.87576,4.358353
0,Clockwise,10,30,57.87576,4.488518
0,Clockwise,10,30,57.87576,4.491974
0,Clockwise,10,30,57.87576,4.59848
0,Clockwise,10,30,57.87576,4.738281
0,Clockwise,10,30,57.87576,4.743332
0,Clockwise,10,30,57.87576,4.768097
0,Clockwise,10,30,57.87576,4.406281
0,Clockwise,10,30,57.87576,4.662582
0,Clockwise,10,30,57.87576,4.662491
0,Clockwise,10,30,57.87576,4.654037
0,Clockwise,10,30,57.87576,4.669563
0,Clockwise,10,30,57.87576,4.769699
0,Clockwise,10,30,57.87576,4.586662
0,Clockwise,10,30,57.87576,4.513809
0,Clockwise,10,30,57.87576,4.685944
0,Clockwise,10,30,57.87576,4.691055
0,Clockwise,10,30,57.87576,4.625916
0,Clockwise,10,30,57.87576,4.667763
0,Clockwise,10,30,57.87576,4.619926
0,Clockwise,10,30,57.87576,4.600418
0,Clockwise,10,30,57.87576,4.617058
0,Clockwise,10,30,57.87576,4.611107
0,Clockwise,10,30,57.87576,4.664581
0,Clockwise,10,30,57.87576,4.652122
0,Clockwise,10,30,57.87576,4.640892
0,Clockwise,10,30,57.87576,4.639702
0,Clockwise,10,30,57.87576,4.647964
0,Clockwise,10,30,57.87576,4.660461
0,Clockwise,10,30,57.87576,4.660278
0,Clockwise,10,30,57.87576,4.664146
0,Clockwise,10,30,57.87576,4.662544
0,Clockwise,10,30,57.87576,4.659401
0,Clockwise,10,30,57.87576,4.659103
0,Clockwise,10,30,57.87576,4.661407
0,Clockwise,10,30,57.87576,4.663239
0,Clockwise,10,30,57.87576,4.659843
0,Clockwise,10,30,57.87576,4.659538
0,Clockwise,10,30,57.87576,4.6716
0,Clockwise,10,30,57.87576,4.670166
0,Clockwise,10,30,57.87576,4.676224
0,Clockwise,10,30,57.87576,4.665199
0,Clockwise,10,30,57.87576,4.669304
0,Clockwise,10,30,57.87576,4.688683
0,Clockwise,10,30,57.87576,4.700912
0,Clockwise,10,30,57.87576,4.70887
0,Clockwise,10,30,57.87576,4.711266
0,Clockwise,10,30,57.87576,4.650696
0,Clockwise,10,30,57.87576,4.596596
0,Clockwise,10,30,57.87576,4.581238
0,Clockwise,10,30,57.87576,3.860939
0,Clockwise,10,30,57.87576,4.156441
0,Clockwise,10,30,57.87576,4.550018
0,Clockwise,10,30,57.87576,4.029037
0,Clockwise,10,30,57.87576,4.287674
0,Clockwise,10,30,57.87576,4.535225
0,Clockwise,10,30,57.87576,4.576492
0,Clockwise,10,30,57.87576,4.558571
0,Clockwise,10,30,57.87576,2.572998
0,Clockwise,10,30,57.87576,4.657944
0,Clockwise,10,30,57.87576,4.653351
0,Clockwise,10,30,57.87576,4.667442
0,Clockwise,10,30,57.87576,4.623238
0,Clockwise,10,30,57.87576,4.289726
0,Clockwise,10,30,57.87576,4.026047
0,Clockwise,10,30,57.87576,3.995384
0,Clockwise,10,30,57.87576,4.0214
0,Clockwise,10,30,57.87576,4.029846
0,Clockwise,10,30,57.87576,4.305511
0,Clockwise,10,30,57.87576,4.589088
0,Clockwise,10,30,57.87576,4.600121
0,Clockwise,10,30,57.87576,4.583252
0,Clockwise,10,30,57.87576,4.664528
0,Clockwise,10,30,57.87576,4.581268
0,Clockwise,10,30,57.87576,4.592804
0,Clockwise,10,30,57.87576,4.721146
0,Clockwise,10,30,57.87576,4.702164
0,Clockwise,10,30,57.87576,4.749252
0,Clockwise,10,30,57.87576,4.668869
0,Clockwise,10,30,57.87576,4.666183
0,Clockwise,10,30,57.87576,4.670006
0,Clockwise,10,30,57.87576,4.649925
0,Clockwise,10,30,57.87576,4.653374
0,Clockwise,10,30,57.87576,4.630798
0,Clockwise,10,30,57.87576,4.620682
0,Clockwise,10,30,57.87576,4.630394
0,Clockwise,10,30,57.87576,4.609604
0,Clockwise,10,30,57.87576,4.598099
0,Clockwise,10,30,57.87576,4.593552
0,Clockwise,10,30,57.87576,4.592842
0,Clockwise,10,30,57.87576,4.598297
0,Clockwise,10,30,57.87576,4.592308
0,Clockwise,10,30,57.87576,4.597763
0,Clockwise,10,30,57.87576,4.601959
0,Clockwise,10,30,57.87576,4.612167
0,Clockwise,10,30,57.87576,4.563148
0,Clockwise,10,30,57.87576,4.602097
0,Clockwise,10,30,57.87576,4.179214
0,Clockwise,10,30,57.87576,4.368027
0,Clockwise,10,30,57.87576,4.523354
0,Clockwise,10,30,57.87576,4.53138
0,Clockwise,10,30,57.87576,4.527397
0,Clockwise,10,30,57.87576,4.522385
0,Clockwise,10,30,57.87576,4.515717
0,Clockwise,10,30,57.87576,4.531677
0,Clockwise,10,30,57.87576,4.5317
0,Clockwise,10,30,57.87576,4.46286
0,Clockwise,10,30,57.87576,4.575256
0,Clockwise,10,30,57.87576,4.44931
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,2.300301
0,Clockwise,10,30,57.87576,1.836494
0,Clockwise,10,30,57.87576,1.881035
0,Clockwise,10,30,57.87576,4.886253
0,Clockwise,10,30,57.87576,4.742386
0,Clockwise,10,30,57.87576,4.480309
0,Clockwise,10,30,57.87576,4.470901
0,Clockwise,10,30,57.87576,4.440704
0,Clockwise,10,30,57.87576,4.634682
0,Clockwise,10,30,57.87576,4.581009
0,Clockwise,10,30,57.87576,4.40506
0,Clockwise,10,30,57.87576,4.610344
0,Clockwise,10,30,57.87576,2.092392
0,Clockwise,10,30,57.87576,2.094284
0,Clockwise,10,30,57.87576,4.924583
0,Clockwise,10,30,57.87576,4.674934
0,Clockwise,10,30,57.87576,4.577354
0,Clockwise,10,30,57.87576,4.507454
0,Clockwise,10,30,57.87576,4.526634
0,Clockwise,10,30,57.87576,4.537788
0,Clockwise,10,30,57.87576,4.602982
0,Clockwise,10,30,57.87576,4.646034
0,Clockwise,10,30,57.87576,4.544746
0,Clockwise,10,30,57.87576,4.681381
0,Clockwise,10,30,57.87576,4.581795
0,Clockwise,10,30,57.87576,4.673798
0,Clockwise,10,30,57.87576,4.569885
0,Clockwise,10,30,57.87576,4.438255
0,Clockwise,10,30,57.87576,4.617706
0,Clockwise,10,30,57.87576,4.136803
0,Clockwise,10,30,57.87576,4.470032
0,Clockwise,10,30,57.87576,4.521591
0,Clockwise,10,30,57.87576,4.218826
0,Clockwise,10,30,57.87576,4.234665
0,Clockwise,10,30,57.87576,4.352921
0,Clockwise,10,30,57.87576,4.361565
0,Clockwise,10,30,57.87576,4.234268
0,Clockwise,10,30,57.87576,4.266121
0,Clockwise,10,30,57.87576,4.352982
0,Clockwise,10,30,57.87576,4.432968
0,Clockwise,10,30,57.87576,4.700699
0,Clockwise,10,30,57.87576,4.764946
0,Clockwise,10,30,57.87576,4.848427
0,Clockwise,10,30,57.87576,4.438194
0,Clockwise,10,30,57.87576,4.560539
0,Clockwise,10,30,57.87576,4.638519
0,Clockwise,10,30,57.87576,4.444427
0,Clockwise,10,30,57.87576,4.463936
0,Clockwise,10,30,57.87576,4.470505
0,Clockwise,10,30,57.87576,4.471901
0,Clockwise,10,30,57.87576,4.470573
0,Clockwise,10,30,57.87576,4.465248
0,Clockwise,10,30,57.87576,4.503548
0,Clockwise,10,30,57.87576,4.556
0,Clockwise,10,30,57.87576,4.656807
0,Clockwise,10,30,57.87576,4.523193
0,Clockwise,10,30,57.87576,4.488213
0,Clockwise,10,30,57.87576,4.464226
0,Clockwise,10,30,57.87576,4.76931
0,Clockwise,10,30,57.87576,4.449379
0,Clockwise,10,30,57.87576,4.457268
0,Clockwise,10,30,57.87576,4.755959
0,Clockwise,10,30,57.87576,4.640968
0,Clockwise,10,30,57.87576,4.673965
0,Clockwise,10,30,57.87576,3.421402
0,Clockwise,10,30,57.87576,2.003006
0,Clockwise,10,30,57.87576,4.558601
0,Clockwise,10,30,57.87576,4.559143
0,Clockwise,10,30,57.87576,4.502632
0,Clockwise,10,30,57.87576,4.508743
0,Clockwise,10,30,57.87576,4.482445
0,Clockwise,10,30,57.87576,4.524536
0,Clockwise,10,30,57.87576,4.53582
0,Clockwise,10,30,57.87576,4.714409
0,Clockwise,10,30,57.87576,4.874718
0,Clockwise,10,30,57.87576,4.666168
0,Clockwise,10,30,57.87576,4.693825
0,Clockwise,10,30,57.87576,4.976364
0,Clockwise,10,30,57.87576,4.680161
0,Clockwise,10,30,57.87576,4.697472
0,Clockwise,10,30,57.87576,4.599052
0,Clockwise,10,30,57.87576,4.695305
0,Clockwise,10,30,57.87576,4.552834
0,Clockwise,10,30,57.87576,4.455658
0,Clockwise,10,30,57.87576,4.556244
0,Clockwise,10,30,57.87576,4.446144
0,Clockwise,10,30,57.87576,4.417526
0,Clockwise,10,30,57.87576,4.426186
0,Clockwise,10,30,57.87576,4.519753
0,Clockwise,10,30,57.87576,4.455017
0,Clockwise,10,30,57.87576,4.477158
0,Clockwise,10,30,57.87576,4.51001
0,Clockwise,10,30,57.87576,4.456474
0,Clockwise,10,30,57.87576,3.754158
0,Clockwise,10,30,57.87576,3.982819
0,Clockwise,10,30,57.87576,4.281532
0,Clockwise,10,30,57.87576,4.366463
0,Clockwise,10,30,57.87576,4.412666
0,Clockwise,10,30,57.87576,4.450783
0,Clockwise,10,30,57.87576,4.491348
0,Clockwise,10,30,57.87576,4.471863
0,Clockwise,10,30,57.87576,4.639168
0,Clockwise,10,30,57.87576,4.565338
0,Clockwise,10,30,57.87576,3.381149
0,Clockwise,10,30,57.87576,3.290581
0,Clockwise,10,30,57.87576,1.983681
0,Clockwise,10,30,57.87576,4.777931
0,Clockwise,10,30,57.87576,4.511879
0,Clockwise,10,30,57.87576,4.382164
0,Clockwise,10,30,57.87576,4.543953
0,Clockwise,10,30,57.87576,4.597275
0,Clockwise,10,30,57.87576,4.545975
0,Clockwise,10,30,57.87576,4.543716
0,Clockwise,10,30,57.87576,4.563576
0,Clockwise,10,30,57.87576,4.544472
0,Clockwise,10,30,57.87576,4.540283
0,Clockwise,10,30,57.87576,4.548477
0,Clockwise,10,30,57.87576,4.546494
0,Clockwise,10,30,57.87576,4.529549
0,Clockwise,10,30,57.87576,4.606316
0,Clockwise,10,30,57.87576,4.645195
0,Clockwise,10,30,57.87576,4.553764
0,Clockwise,10,30,57.87576,4.596512
0,Clockwise,10,30,57.87576,3.970581
0,Clockwise,10,30,57.87576,3.968758
0,Clockwise,10,30,57.87576,4.246895
0,Clockwise,10,30,57.87576,4.304054
0,Clockwise,10,30,57.87576,4.347168
0,Clockwise,10,30,57.87576,4.257797
0,Clockwise,10,30,57.87576,4.50132
0,Clockwise,10,30,57.87576,4.400513
0,Clockwise,10,30,57.87576,4.583725
0,Clockwise,10,30,57.87576,4.426163
0,Clockwise,10,30,57.87576,4.407898
0,Clockwise,10,30,57.87576,4.596054
0,Clockwise,10,30,57.87576,4.210953
0,Clockwise,10,30,57.87576,4.276169
0,Clockwise,10,30,57.87576,4.487061
0,Clockwise,10,30,57.87576,4.499138
0,Clockwise,10,30,57.87576,4.519165
0,Clockwise,10,30,57.87576,4.499741
0,Clockwise,10,30,57.87576,4.513077
0,Clockwise,10,30,57.87576,4.491013
0,Clockwise,10,30,57.87576,4.143494
0,Clockwise,10,30,57.87576,4.669281
0,Clockwise,10,30,57.87576,4.712914
0,Clockwise,10,30,57.87576,4.665817
0,Clockwise,10,30,57.87576,4.605484
0,Clockwise,10,30,57.87576,4.586998
0,Clockwise,10,30,57.87576,4.56076
0,Clockwise,10,30,57.87576,4.536377
0,Clockwise,10,30,57.87576,4.560043
0,Clockwise,10,30,57.87576,4.565063
0,Clockwise,10,30,57.87576,4.578026
0,Clockwise,10,30,57.87576,4.570389
0,Clockwise,10,30,57.87576,4.560516
0,Clockwise,10,30,57.87576,4.560417
0,Clockwise,10,30,57.87576,4.568741
0,Clockwise,10,30,57.87576,4.574837
0,Clockwise,10,30,57.87576,4.599548
0,Clockwise,10,30,57.87576,4.597435
0,Clockwise,10,30,57.87576,4.635811
0,Clockwise,10,30,57.87576,4.64241
0,Clockwise,10,30,57.87576,4.646317
0,Clockwise,10,30,57.87576,4.650177
0,Clockwise,10,30,57.87576,4.665199
0,Clockwise,10,30,57.87576,4.668083
0,Clockwise,10,30,57.87576,4.540642
0,Clockwise,10,30,57.87576,4.667961
0,Clockwise,10,30,57.87576,4.649658
0,Clockwise,10,30,57.87576,4.638161
0,Clockwise,10,30,57.87576,4.671257
0,Clockwise,10,30,57.87576,4.650696
0,Clockwise,10,30,57.87576,4.650696
0,Clockwise,10,30,57.87576,4.491821
0,Clockwise,10,30,57.87576,4.703079
0,Clockwise,10,30,57.87576,4.646049
0,Clockwise,10,30,57.87576,4.705544
0,Clockwise,10,30,57.87576,4.610794
0,Clockwise,10,30,57.87576,4.638069
0,Clockwise,10,30,57.87576,4.222549
0,Clockwise,10,30,57.87576,4.195618
0,Clockwise,10,30,57.87576,4.447723
0,Clockwise,10,30,57.87576,4.451126
0,Clockwise,10,30,57.87576,4.349266
0,Clockwise,10,30,57.87576,2.108124
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,1.885193
0,Clockwise,10,30,57.87576,1.886749
0,Clockwise,10,30,57.87576,4.0793
0,Clockwise,10,30,57.87576,3.992615
0,Clockwise,10,30,57.87576,3.894585
0,Clockwise,10,30,57.87576,4.030701
0,Clockwise,10,30,57.87576,4.179749
0,Clockwise,10,30,57.87576,4.111412
0,Clockwise,10,30,57.87576,4.136192
0,Clockwise,10,30,57.87576,4.320236
0,Clockwise,10,30,57.87576,4.437874
0,Clockwise,10,30,57.87576,4.531891
0,Clockwise,10,30,57.87576,4.612144
0,Clockwise,10,30,57.87576,4.243431
0,Clockwise,10,30,57.87576,4.374901
0,Clockwise,10,30,57.87576,4.219902
0,Clockwise,10,30,57.87576,4.439194
0,Clockwise,10,30,57.87576,4.265808
0,Clockwise,10,30,57.87576,3.933868
0,Clockwise,10,30,57.87576,4.36483
0,Clockwise,10,30,57.87576,4.36483
0,Clockwise,10,30,57.87576,4.424057
0,Clockwise,10,30,57.87576,4.446503
0,Clockwise,10,30,57.87576,4.485329
0,Clockwise,10,30,57.87576,4.466881
0,Clockwise,10,30,57.87576,4.447189
0,Clockwise,10,30,57.87576,4.445282
0,Clockwise,10,30,57.87576,4.45166
0,Clockwise,10,30,57.87576,4.445755
0,Clockwise,10,30,57.87576,4.493858
0,Clockwise,10,30,57.87576,4.500031
0,Clockwise,10,30,57.87576,4.497375
0,Clockwise,10,30,57.87576,4.495766
0,Clockwise,10,30,57.87576,4.497231
0,Clockwise,10,30,57.87576,4.486763
0,Clockwise,10,30,57.87576,4.495468
0,Clockwise,10,30,57.87576,4.475006
0,Clockwise,10,30,57.87576,4.468674
0,Clockwise,10,30,57.87576,4.484474
0,Clockwise,10,30,57.87576,4.479706
0,Clockwise,10,30,57.87576,4.493492
